Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Broxyquinolone	20	Strain1546	250	Rep2	Plate_20_24hr_N23	0.0926	-0.0074	0.989406257698941
Broxyquinolone	30	Strain1546	375	Rep2	Plate_20_24hr_N24	0.0998	-0.000200000000000006	0.971667898497167
Amphotericin	0.001	Strain1546	25	Rep2	Plate_20_24hr_O1	0.3273	0.2273	0.411185020941119
Amphotericin	0.005	Strain1546	125	Rep2	Plate_20_24hr_O2	0.27	0.17	0.552352796255235
Amphotericin	0	Strain1546	250	Rep2	Plate_20_24hr_O3	0.2546	0.1546	0.590293175659029
Amphotericin	0.01	Strain1546	250	Rep2	Plate_20_24hr_O4	0.2873	0.1873	0.509731460950973
Amphotericin	0.05	Strain1546	25	Rep2	Plate_20_24hr_O5	0.3007	0.2007	0.476718403547672
Amphotericin	0.1	Strain1546	50	Rep2	Plate_20_24hr_O6	0.237	0.137	0.633653609263365
Amphotericin	0.2	Strain1546	100	Rep2	Plate_20_24hr_O7	0.339	0.239	0.382360187238236
Amphotericin	0.33	Strain1546	165	Rep2	Plate_20_24hr_O8	0.251	0.151	0.599162355259916
Amphotericin	0.5	Strain1546	250	Rep2	Plate_20_24hr_O9	0.2722	0.1722	0.546932742054693
Amphotericin	0.6	Strain1546	300	Rep2	Plate_20_24hr_O10	0.2364	0.1364	0.635131805863513
Amphotericin	0.75	Strain1546	375	Rep2	Plate_20_24hr_O11	0.1956	0.0956	0.735649174673565
Amphotericin	0	Strain1546	100	Rep2	Plate_20_24hr_O12	0.2978	0.1978	0.483863020448386
Amphotericin	1	Strain1546	500	Rep2	Plate_20_24hr_O13	0.2424	0.1424	0.620349839862035
Amphotericin	1.35	Strain1546	675	Rep2	Plate_20_24hr_O14	0.1733	0.0733	0.790588814979059
Amphotericin	2	Strain1546	25	Rep2	Plate_20_24hr_O15	0.3273	0.2273	0.411185020941119
Amphotericin	4	Strain1546	50	Rep2	Plate_20_24hr_O16	0.0973	-0.00270000000000001	0.977827050997783
Amphotericin	6	Strain1546	75	Rep2	Plate_20_24hr_O17	0.0903	-0.0097	0.995072677999507
Amphotericin	8	Strain1546	100	Rep2	Plate_20_24hr_O18	0.101	0.001	0.968711505296871
Amphotericin	10	Strain1546	125	Rep2	Plate_20_24hr_O19	0.0888	-0.0112	0.998768169499877
Amphotericin	12	Strain1546	150	Rep2	Plate_20_24hr_O20	0.0883	-0.0117	1
Amphotericin	14	Strain1546	175	Rep2	Plate_20_24hr_O21	0.0886	-0.0114	0.999260901699926
Amphotericin	16	Strain1546	200	Rep2	Plate_20_24hr_O22	0.0905	-0.00950000000000001	0.994579945799458
Amphotericin	18	Strain1546	225	Rep2	Plate_20_24hr_O23	0.0901	-0.00990000000000001	0.995565410199557
Amphotericin	20	Strain1546	250	Rep2	Plate_20_24hr_O24	0.0907	-0.0093	0.994087213599409
Fluconazole	0.05	Strain1546	25	Rep2	Plate_20_24hr_P1	0.3293	0.2293	0.406257698940626
Fluconazole	0.1	Strain1546	50	Rep2	Plate_20_24hr_P2	0.2562	0.1562	0.586351318058635
Fluconazole	0	Strain1546	250	Rep2	Plate_20_24hr_P3	0.2905	0.1905	0.501847745750185
Fluconazole	0.25	Strain1546	125	Rep2	Plate_20_24hr_P4	0.2319	0.1319	0.646218280364622
Fluconazole	0.5	Strain1546	250	Rep2	Plate_20_24hr_P5	0.2604	0.1604	0.5760039418576
Fluconazole	1	Strain1546	500	Rep2	Plate_20_24hr_P6	0.2286	0.1286	0.654348361665435
Fluconazole	2	Strain1546	25	Rep2	Plate_20_24hr_P7	0.3084	0.2084	0.457748213845775
Fluconazole	6	Strain1546	75	Rep2	Plate_20_24hr_P8	0.2801	0.1801	0.527469820152747
Fluconazole	10	Strain1546	125	Rep2	Plate_20_24hr_P9	0.2577	0.1577	0.582655826558266
Fluconazole	30	Strain1546	375	Rep2	Plate_20_24hr_P10	0.2326	0.1326	0.644493717664449
Fluconazole	65.33333333	Strain1546	25	Rep2	Plate_20_24hr_P11	0.228	0.128	0.655826558265583
Fluconazole	0	Strain1546	100	Rep2	Plate_20_24hr_P12	0.2488	0.1488	0.604582409460458
Fluconazole	130.6666667	Strain1546	50	Rep2	Plate_20_24hr_P13	0.22	0.12	0.675535846267554
Fluconazole	196	Strain1546	75	Rep2	Plate_20_24hr_P14	0.2598	0.1598	0.577482138457748
Fluconazole	261.3333333	Strain1546	100	Rep2	Plate_20_24hr_P15	0.2501	0.1501	0.601379650160138
Fluconazole	326.6666667	Strain1546	125	Rep2	Plate_20_24hr_P16	0.2396	0.1396	0.627248090662725
Fluconazole	522.6666667	Strain1546	200	Rep2	Plate_20_24hr_P17	0.1637	0.0637	0.814239960581424
Fluconazole	784	Strain1546	300	Rep2	Plate_20_24hr_P18	0.2126	0.1126	0.693766937669377
Fluconazole	1045.333333	Strain1546	400	Rep2	Plate_20_24hr_P19	0.1266	0.0266	0.905641783690564
Fluconazole	1306.666667	Strain1546	500	Rep2	Plate_20_24hr_P20	0.1442	0.0442	0.862281350086228
Fluconazole	1568	Strain1546	600	Rep2	Plate_20_24hr_P21	0.1213	0.0213	0.91869918699187
Fluconazole	1829.333333	Strain1546	700	Rep2	Plate_20_24hr_P22	0.1222	0.0222	0.916481892091648
Fluconazole	2090.666667	Strain1546	800	Rep2	Plate_20_24hr_P23	0.1219	0.0219	0.917220990391722
Fluconazole	2613.333333	Strain1546	1000	Rep2	Plate_20_24hr_P24	0.1162	0.0162	0.931263858093126
Miltefosine	0.05	Strain1641	25	Rep1	Plate_21_24hr_A1	0.2627	0.1627	0.689313517338995
Miltefosine	0.1	Strain1641	50	Rep1	Plate_21_24hr_A2	0.278	0.178	0.662243453644727
Miltefosine	0	Strain1641	500	Rep1	Plate_21_24hr_A3	0.3355	0.2355	0.560509554140127
Miltefosine	0.25	Strain1641	125	Rep1	Plate_21_24hr_A4	0.2554	0.1554	0.702229299363057
Miltefosine	0.5	Strain1641	250	Rep1	Plate_21_24hr_A5	0.3034	0.2034	0.617303609341826
Miltefosine	0.75	Strain1641	375	Rep1	Plate_21_24hr_A6	0.3177	0.2177	0.592002830856334
Miltefosine	1	Strain1641	500	Rep1	Plate_21_24hr_A7	0.3326	0.2326	0.565640481245577
Miltefosine	2	Strain1641	25	Rep1	Plate_21_24hr_A8	0.2547	0.1547	0.7034677990092
Miltefosine	4	Strain1641	50	Rep1	Plate_21_24hr_A9	0.108	0.00799999999999999	0.963021939136589
Miltefosine	6	Strain1641	75	Rep1	Plate_21_24hr_A10	0.1107	0.0107	0.958244869072895
Miltefosine	8	Strain1641	100	Rep1	Plate_21_24hr_A11	0.1069	0.00689999999999999	0.964968152866242
Miltefosine	0	Strain1641	1000	Rep1	Plate_21_24hr_A12	0.3226	0.2226	0.583333333333333
Miltefosine	10	Strain1641	125	Rep1	Plate_21_24hr_A13	0.1207	0.0207	0.940552016985138
Miltefosine	12	Strain1641	150	Rep1	Plate_21_24hr_A14	0.1044	0.0044	0.969391365888181
Miltefosine	14	Strain1641	175	Rep1	Plate_21_24hr_A15	0.104	0.00399999999999999	0.970099079971691
Miltefosine	16	Strain1641	200	Rep1	Plate_21_24hr_A16	0.1021	0.00209999999999999	0.973460721868365
Miltefosine	18	Strain1641	225	Rep1	Plate_21_24hr_A17	0.1055	0.00549999999999999	0.967445152158528
Miltefosine	20	Strain1641	250	Rep1	Plate_21_24hr_A18	0.1015	0.0015	0.974522292993631
Miltefosine	23.33	Strain1641	175	Rep1	Plate_21_24hr_A19	0.1012	0.00119999999999999	0.975053078556263
Miltefosine	30	Strain1641	225	Rep1	Plate_21_24hr_A20	0.101	0.001	0.975406935598018
Miltefosine	50	Strain1641	375	Rep1	Plate_21_24hr_A21	0.1022	0.00219999999999999	0.973283793347488
Miltefosine	73.33	Strain1641	550	Rep1	Plate_21_24hr_A22	0.1021	0.00209999999999999	0.973460721868365
Miltefosine	100	Strain1641	750	Rep1	Plate_21_24hr_A23	0.0991	-0.000900000000000012	0.978768577494692
Miltefosine	133.3	Strain1641	1000	Rep1	Plate_21_24hr_A24	0.0924	-0.00760000000000001	0.990622788393489
Pentamidine	0.05	Strain1641	25	Rep1	Plate_21_24hr_B1	0.2683	0.1683	0.679405520169851
Pentamidine	0.1	Strain1641	50	Rep1	Plate_21_24hr_B2	0.262	0.162	0.690552016985138
Pentamidine	0	Strain1641	500	Rep1	Plate_21_24hr_B3	0.3085	0.2085	0.60828025477707
Pentamidine	0.25	Strain1641	125	Rep1	Plate_21_24hr_B4	0.3211	0.2211	0.585987261146497
Pentamidine	0.5	Strain1641	250	Rep1	Plate_21_24hr_B5	0.2803	0.1803	0.658174097664544
Pentamidine	0.75	Strain1641	375	Rep1	Plate_21_24hr_B6	0.2903	0.1903	0.640481245576787
Pentamidine	1	Strain1641	500	Rep1	Plate_21_24hr_B7	0.3189	0.2189	0.589879688605803
Pentamidine	2	Strain1641	25	Rep1	Plate_21_24hr_B8	0.2706	0.1706	0.675336164189667
Pentamidine	4	Strain1641	50	Rep1	Plate_21_24hr_B9	0.2642	0.1642	0.686659589525832
Pentamidine	6	Strain1641	75	Rep1	Plate_21_24hr_B10	0.2197	0.1197	0.765392781316348
Pentamidine	8	Strain1641	100	Rep1	Plate_21_24hr_B11	0.2557	0.1557	0.701698513800425
Pentamidine	0	Strain1641	1000	Rep1	Plate_21_24hr_B12	0.2298	0.1298	0.747523000707714
Pentamidine	10	Strain1641	125	Rep1	Plate_21_24hr_B13	0.2483	0.1483	0.714791224345364
Pentamidine	12	Strain1641	150	Rep1	Plate_21_24hr_B14	0.221	0.121	0.76309271054494
Pentamidine	14	Strain1641	175	Rep1	Plate_21_24hr_B15	0.1816	0.0816	0.832802547770701
Pentamidine	16	Strain1641	200	Rep1	Plate_21_24hr_B16	0.3045	0.2045	0.615357395612173
Pentamidine	18	Strain1641	225	Rep1	Plate_21_24hr_B17	0.296	0.196	0.630396319886766
Pentamidine	20	Strain1641	250	Rep1	Plate_21_24hr_B18	0.2654	0.1654	0.684536447275301
Pentamidine	23.33	Strain1641	175	Rep1	Plate_21_24hr_B19	0.1824	0.0824	0.83138711960368
Pentamidine	30	Strain1641	225	Rep1	Plate_21_24hr_B20	0.1486	0.0486	0.891188959660297
Pentamidine	50	Strain1641	375	Rep1	Plate_21_24hr_B21	0.1679	0.0679	0.857041755130927
Pentamidine	73.33	Strain1641	550	Rep1	Plate_21_24hr_B22	0.1422	0.0422	0.902512384996461
Pentamidine	100	Strain1641	750	Rep1	Plate_21_24hr_B23	0.1233	0.0233	0.935951875442321
Pentamidine	133.3	Strain1641	1000	Rep1	Plate_21_24hr_B24	0.1065	0.00649999999999999	0.965675866949752
Cloxiquine	0.05	Strain1641	25	Rep1	Plate_21_24hr_C1	0.2507	0.1507	0.710544939844303
Cloxiquine	0.1	Strain1641	50	Rep1	Plate_21_24hr_C2	0.2758	0.1758	0.666135881104034
Cloxiquine	0	Strain1641	500	Rep1	Plate_21_24hr_C3	0.2929	0.1929	0.63588110403397
Cloxiquine	0.25	Strain1641	125	Rep1	Plate_21_24hr_C4	0.2978	0.1978	0.62721160651097
Cloxiquine	0.5	Strain1641	250	Rep1	Plate_21_24hr_C5	0.2883	0.1883	0.644019815994338
Cloxiquine	0.75	Strain1641	375	Rep1	Plate_21_24hr_C6	0.3158	0.2158	0.595364472753008
Cloxiquine	1	Strain1641	500	Rep1	Plate_21_24hr_C7	0.2644	0.1644	0.686305732484076
Cloxiquine	2	Strain1641	25	Rep1	Plate_21_24hr_C8	0.3441	0.2441	0.545293701344657
Cloxiquine	4	Strain1641	50	Rep1	Plate_21_24hr_C9	0.3236	0.2236	0.581564048124558
Cloxiquine	6	Strain1641	75	Rep1	Plate_21_24hr_C10	0.288	0.188	0.644550601556971
Cloxiquine	8	Strain1641	100	Rep1	Plate_21_24hr_C11	0.2832	0.1832	0.653043170559094
Cloxiquine	0	Strain1641	1000	Rep1	Plate_21_24hr_C12	0.3177	0.2177	0.592002830856334
Cloxiquine	10	Strain1641	125	Rep1	Plate_21_24hr_C13	0.2891	0.1891	0.642604387827318
Cloxiquine	12	Strain1641	150	Rep1	Plate_21_24hr_C14	0.2345	0.1345	0.739207360226469
Cloxiquine	14	Strain1641	175	Rep1	Plate_21_24hr_C15	0.182	0.082	0.83209483368719
Cloxiquine	16	Strain1641	200	Rep1	Plate_21_24hr_C16	0.1912	0.0912	0.815817409766454
Cloxiquine	18	Strain1641	225	Rep1	Plate_21_24hr_C17	0.1465	0.0465	0.894904458598726
Cloxiquine	20	Strain1641	250	Rep1	Plate_21_24hr_C18	0.1387	0.0387	0.908704883227176
Cloxiquine	23.33	Strain1641	175	Rep1	Plate_21_24hr_C19	0.2635	0.1635	0.687898089171975
Cloxiquine	30	Strain1641	225	Rep1	Plate_21_24hr_C20	0.2659	0.1659	0.683651804670913
Cloxiquine	50	Strain1641	375	Rep1	Plate_21_24hr_C21	0.3035	0.2035	0.617126680820948
Cloxiquine	73.33	Strain1641	550	Rep1	Plate_21_24hr_C22	0.3031	0.2031	0.617834394904459
Cloxiquine	100	Strain1641	750	Rep1	Plate_21_24hr_C23	0.2822	0.1822	0.65481245576787
Cloxiquine	133.3	Strain1641	1000	Rep1	Plate_21_24hr_C24	0.2055	0.1055	0.790516631280963
Disulfiram	0.05	Strain1641	25	Rep1	Plate_21_24hr_D1	0.2777	0.1777	0.66277423920736
Disulfiram	0.1	Strain1641	50	Rep1	Plate_21_24hr_D2	0.2697	0.1697	0.676928520877565
Disulfiram	0	Strain1641	500	Rep1	Plate_21_24hr_D3	0.3114	0.2114	0.603149327671621
Disulfiram	0.25	Strain1641	125	Rep1	Plate_21_24hr_D4	0.2886	0.1886	0.643489030431706
Disulfiram	0.5	Strain1641	250	Rep1	Plate_21_24hr_D5	0.2848	0.1848	0.650212314225053
Disulfiram	0.75	Strain1641	375	Rep1	Plate_21_24hr_D6	0.305	0.205	0.614472753007785
Disulfiram	1	Strain1641	500	Rep1	Plate_21_24hr_D7	0.3365	0.2365	0.558740268931352
Disulfiram	2	Strain1641	25	Rep1	Plate_21_24hr_D8	0.3431	0.2431	0.547062986553432
Disulfiram	4	Strain1641	50	Rep1	Plate_21_24hr_D9	0.2997	0.1997	0.623849964614296
Disulfiram	6	Strain1641	75	Rep1	Plate_21_24hr_D10	0.2972	0.1972	0.628273177636235
Disulfiram	8	Strain1641	100	Rep1	Plate_21_24hr_D11	0.2426	0.1426	0.724876150035386
Disulfiram	0	Strain1641	1000	Rep1	Plate_21_24hr_D12	0.2762	0.1762	0.665428167020524
Disulfiram	10	Strain1641	125	Rep1	Plate_21_24hr_D13	0.1271	0.0271	0.929228591648974
Disulfiram	12	Strain1641	150	Rep1	Plate_21_24hr_D14	0.1069	0.00689999999999999	0.964968152866242
Disulfiram	14	Strain1641	175	Rep1	Plate_21_24hr_D15	0.1046	0.00459999999999999	0.969037508846426
Disulfiram	16	Strain1641	200	Rep1	Plate_21_24hr_D16	0.1078	0.0078	0.963375796178344
Disulfiram	18	Strain1641	225	Rep1	Plate_21_24hr_D17	0.1114	0.0114	0.957006369426752
Disulfiram	20	Strain1641	250	Rep1	Plate_21_24hr_D18	0.1058	0.0058	0.966914366595895
Disulfiram	23.33	Strain1641	175	Rep1	Plate_21_24hr_D19	0.1049	0.00489999999999999	0.968506723283793
Disulfiram	30	Strain1641	225	Rep1	Plate_21_24hr_D20	0.1031	0.00309999999999999	0.97169143665959
Disulfiram	50	Strain1641	375	Rep1	Plate_21_24hr_D21	0.1042	0.0042	0.969745222929936
Disulfiram	73.33	Strain1641	550	Rep1	Plate_21_24hr_D22	0.1046	0.00459999999999999	0.969037508846426
Disulfiram	100	Strain1641	750	Rep1	Plate_21_24hr_D23	0.1045	0.00449999999999999	0.969214437367304
Disulfiram	133.3	Strain1641	1000	Rep1	Plate_21_24hr_D24	0.0981	-0.0019	0.980537862703468
Terbinafine	0.05	Strain1641	25	Rep1	Plate_21_24hr_E1	0.2667	0.1667	0.682236376503892
Terbinafine	0.1	Strain1641	50	Rep1	Plate_21_24hr_E2	0.2715	0.1715	0.673743807501769
Terbinafine	0	Strain1641	500	Rep1	Plate_21_24hr_E3	0.2969	0.1969	0.628803963198868
Terbinafine	0.25	Strain1641	125	Rep1	Plate_21_24hr_E4	0.2307	0.1307	0.745930644019816
Terbinafine	0.5	Strain1641	250	Rep1	Plate_21_24hr_E5	0.2368	0.1368	0.735138004246285
Terbinafine	0.75	Strain1641	375	Rep1	Plate_21_24hr_E6	0.2151	0.1151	0.773531493276716
Terbinafine	1	Strain1641	500	Rep1	Plate_21_24hr_E7	0.2265	0.1265	0.753361641896674
Terbinafine	2	Strain1641	25	Rep1	Plate_21_24hr_E8	0.2796	0.1796	0.659412597310687
Terbinafine	4	Strain1641	50	Rep1	Plate_21_24hr_E9	0.2349	0.1349	0.738499646142958
Terbinafine	6	Strain1641	75	Rep1	Plate_21_24hr_E10	0.1833	0.0833	0.829794762915782
Terbinafine	8	Strain1641	100	Rep1	Plate_21_24hr_E11	0.2077	0.1077	0.786624203821656
Terbinafine	0	Strain1641	1000	Rep1	Plate_21_24hr_E12	0.2913	0.1913	0.638711960368011
Terbinafine	10	Strain1641	125	Rep1	Plate_21_24hr_E13	0.1913	0.0913	0.815640481245577
Terbinafine	12	Strain1641	150	Rep1	Plate_21_24hr_E14	0.143	0.043	0.901096956829441
Terbinafine	14	Strain1641	175	Rep1	Plate_21_24hr_E15	0.149	0.049	0.890481245576787
Terbinafine	16	Strain1641	200	Rep1	Plate_21_24hr_E16	0.1973	0.0973	0.805024769992923
Terbinafine	18	Strain1641	225	Rep1	Plate_21_24hr_E17	0.1434	0.0434	0.900389242745931
Terbinafine	20	Strain1641	250	Rep1	Plate_21_24hr_E18	0.1354	0.0354	0.914543524416136
Terbinafine	23.33	Strain1641	175	Rep1	Plate_21_24hr_E19	0.1559	0.0559	0.878273177636235
Terbinafine	30	Strain1641	225	Rep1	Plate_21_24hr_E20	0.1594	0.0594	0.87208067940552
Terbinafine	50	Strain1641	375	Rep1	Plate_21_24hr_E21	0.1874	0.0874	0.822540693559802
Terbinafine	73.33	Strain1641	550	Rep1	Plate_21_24hr_E22	0.1905	0.0905	0.817055909412597
Terbinafine	100	Strain1641	750	Rep1	Plate_21_24hr_E23	0.132	0.032	0.920559094125973
Terbinafine	133.3	Strain1641	1000	Rep1	Plate_21_24hr_E24	0.1286	0.0286	0.92657466383581
Triclabendazole	0.05	Strain1641	25	Rep1	Plate_21_24hr_F1	0.2708	0.1708	0.674982307147912
Triclabendazole	0.1	Strain1641	50	Rep1	Plate_21_24hr_F2	0.2045	0.1045	0.792285916489738
Triclabendazole	0	Strain1641	500	Rep1	Plate_21_24hr_F3	0.2769	0.1769	0.664189667374381
Triclabendazole	0.25	Strain1641	125	Rep1	Plate_21_24hr_F4	0.3083	0.2083	0.608634111818825
Triclabendazole	0.5	Strain1641	250	Rep1	Plate_21_24hr_F5	0.2634	0.1634	0.688075017692852
Triclabendazole	0.75	Strain1641	375	Rep1	Plate_21_24hr_F6	0.2856	0.1856	0.648796886058033
Triclabendazole	1	Strain1641	500	Rep1	Plate_21_24hr_F7	0.2807	0.1807	0.657466383581033
Triclabendazole	2	Strain1641	25	Rep1	Plate_21_24hr_F8	0.302	0.202	0.619780608634112
Triclabendazole	4	Strain1641	50	Rep1	Plate_21_24hr_F9	0.1202	0.0202	0.941436659589526
Triclabendazole	6	Strain1641	75	Rep1	Plate_21_24hr_F10	0.1082	0.0082	0.962668082094834
Triclabendazole	8	Strain1641	100	Rep1	Plate_21_24hr_F11	0.1071	0.0071	0.964614295824487
Triclabendazole	0	Strain1641	1000	Rep1	Plate_21_24hr_F12	0.3466	0.2466	0.540870488322718
Triclabendazole	10	Strain1641	125	Rep1	Plate_21_24hr_F13	0.1055	0.00549999999999999	0.967445152158528
Triclabendazole	12	Strain1641	150	Rep1	Plate_21_24hr_F14	0.1056	0.00559999999999999	0.96726822363765
Triclabendazole	14	Strain1641	175	Rep1	Plate_21_24hr_F15	0.1065	0.00649999999999999	0.965675866949752
Triclabendazole	16	Strain1641	200	Rep1	Plate_21_24hr_F16	0.107	0.00699999999999999	0.964791224345364
Triclabendazole	18	Strain1641	225	Rep1	Plate_21_24hr_F17	0.1507	0.0507	0.887473460721868
Triclabendazole	20	Strain1641	250	Rep1	Plate_21_24hr_F18	0.1109	0.0109	0.957891012031139
Triclabendazole	23.33	Strain1641	175	Rep1	Plate_21_24hr_F19	0.1506	0.0506	0.887650389242746
Triclabendazole	30	Strain1641	225	Rep1	Plate_21_24hr_F20	0.1846	0.0846	0.827494692144374
Triclabendazole	50	Strain1641	375	Rep1	Plate_21_24hr_F21	0.2126	0.1126	0.777954706298655
Triclabendazole	73.33	Strain1641	550	Rep1	Plate_21_24hr_F22	0.2161	0.1161	0.77176220806794
Triclabendazole	100	Strain1641	750	Rep1	Plate_21_24hr_F23	0.2754	0.1754	0.666843595187544
Triclabendazole	133.3	Strain1641	1000	Rep1	Plate_21_24hr_F24	0.2629	0.1629	0.68895966029724
OSU-03012	0.05	Strain1641	25	Rep1	Plate_21_24hr_G1	0.2716	0.1716	0.673566878980892
OSU-03012	0.1	Strain1641	50	Rep1	Plate_21_24hr_G2	0.273	0.173	0.671089879688606
OSU-03012	0	Strain1641	500	Rep1	Plate_21_24hr_G3	0.2774	0.1774	0.663305024769993
OSU-03012	0.25	Strain1641	125	Rep1	Plate_21_24hr_G4	0.3048	0.2048	0.61482661004954
OSU-03012	0.5	Strain1641	250	Rep1	Plate_21_24hr_G5	0.2987	0.1987	0.625619249823071
OSU-03012	0.75	Strain1641	375	Rep1	Plate_21_24hr_G6	0.3141	0.2141	0.598372257607926
OSU-03012	1	Strain1641	500	Rep1	Plate_21_24hr_G7	0.2777	0.1777	0.66277423920736
OSU-03012	2	Strain1641	25	Rep1	Plate_21_24hr_G8	0.4156	0.3156	0.418789808917197
OSU-03012	4	Strain1641	50	Rep1	Plate_21_24hr_G9	0.3554	0.2554	0.525300778485492
OSU-03012	6	Strain1641	75	Rep1	Plate_21_24hr_G10	0.1058	0.0058	0.966914366595895
OSU-03012	8	Strain1641	100	Rep1	Plate_21_24hr_G11	0.1062	0.0062	0.966206652512385
OSU-03012	0	Strain1641	1000	Rep1	Plate_21_24hr_G12	0.3691	0.2691	0.501061571125265
OSU-03012	10	Strain1641	125	Rep1	Plate_21_24hr_G13	0.1063	0.0063	0.966029723991507
OSU-03012	12	Strain1641	150	Rep1	Plate_21_24hr_G14	0.1059	0.00589999999999999	0.966737438075018
OSU-03012	14	Strain1641	175	Rep1	Plate_21_24hr_G15	0.1092	0.0092	0.960898796886058
OSU-03012	16	Strain1641	200	Rep1	Plate_21_24hr_G16	0.1115	0.0115	0.956829440905874
OSU-03012	18	Strain1641	225	Rep1	Plate_21_24hr_G17	0.1139	0.0139	0.952583156404812
OSU-03012	20	Strain1641	250	Rep1	Plate_21_24hr_G18	0.1083	0.00829999999999999	0.962491153573956
OSU-03012	23.33	Strain1641	175	Rep1	Plate_21_24hr_G19	0.1152	0.0152	0.950283085633404
OSU-03012	30	Strain1641	225	Rep1	Plate_21_24hr_G20	0.1077	0.0077	0.963552724699221
OSU-03012	50	Strain1641	375	Rep1	Plate_21_24hr_G21	0.1712	0.0712	0.851203113941967
OSU-03012	73.33	Strain1641	550	Rep1	Plate_21_24hr_G22	0.1874	0.0874	0.822540693559802
OSU-03012	100	Strain1641	750	Rep1	Plate_21_24hr_G23	0.2596	0.1596	0.6947983014862
OSU-03012	133.3	Strain1641	1000	Rep1	Plate_21_24hr_G24	0.3077	0.2077	0.609695682944091
Nitroxoline	0.05	Strain1641	25	Rep1	Plate_21_24hr_H1	0.2376	0.1376	0.733722576079264
Nitroxoline	0.1	Strain1641	50	Rep1	Plate_21_24hr_H2	0.3041	0.2041	0.616065109695683
Nitroxoline	0	Strain1641	500	Rep1	Plate_21_24hr_H3	0.2546	0.1546	0.703644727530078
Nitroxoline	0.25	Strain1641	125	Rep1	Plate_21_24hr_H4	0.3131	0.2131	0.600141542816702
Nitroxoline	0.5	Strain1641	250	Rep1	Plate_21_24hr_H5	0.2657	0.1657	0.684005661712668
Nitroxoline	0.75	Strain1641	375	Rep1	Plate_21_24hr_H6	0.2991	0.1991	0.624911535739561
Nitroxoline	1	Strain1641	500	Rep1	Plate_21_24hr_H7	0.2852	0.1852	0.649504600141543
Nitroxoline	2	Strain1641	25	Rep1	Plate_21_24hr_H8	0.2763	0.1763	0.665251238499646
Nitroxoline	4	Strain1641	50	Rep1	Plate_21_24hr_H9	0.1221	0.0221	0.938075017692852
Nitroxoline	6	Strain1641	75	Rep1	Plate_21_24hr_H10	0.1163	0.0163	0.948336871903751
Nitroxoline	8	Strain1641	100	Rep1	Plate_21_24hr_H11	0.113	0.013	0.954175513092711
Nitroxoline	0	Strain1641	1000	Rep1	Plate_21_24hr_H12	0.4168	0.3168	0.416666666666667
Nitroxoline	10	Strain1641	125	Rep1	Plate_21_24hr_H13	0.1104	0.0104	0.958775654635527
Nitroxoline	12	Strain1641	150	Rep1	Plate_21_24hr_H14	0.1089	0.00889999999999999	0.961429582448691
Nitroxoline	14	Strain1641	175	Rep1	Plate_21_24hr_H15	0.1081	0.0081	0.962845010615711
Nitroxoline	16	Strain1641	200	Rep1	Plate_21_24hr_H16	0.1113	0.0113	0.957183297947629
Nitroxoline	18	Strain1641	225	Rep1	Plate_21_24hr_H17	0.1057	0.0057	0.967091295116773
Nitroxoline	20	Strain1641	250	Rep1	Plate_21_24hr_H18	0.1067	0.0067	0.965322009907997
Nitroxoline	23.33	Strain1641	175	Rep1	Plate_21_24hr_H19	0.1051	0.00509999999999999	0.968152866242038
Nitroxoline	30	Strain1641	225	Rep1	Plate_21_24hr_H20	0.1028	0.0028	0.972222222222222
Nitroxoline	50	Strain1641	375	Rep1	Plate_21_24hr_H21	0.1018	0.0018	0.973991507430998
Nitroxoline	73.33	Strain1641	550	Rep1	Plate_21_24hr_H22	0.1012	0.00119999999999999	0.975053078556263
Nitroxoline	100	Strain1641	750	Rep1	Plate_21_24hr_H23	0.0952	-0.0048	0.985668789808917
Nitroxoline	133.3	Strain1641	1000	Rep1	Plate_21_24hr_H24	0.1	0	0.977176220806794
Caspofungin	0.001	Strain1641	25	Rep1	Plate_21_24hr_I1	0.2219	0.1219	0.761500353857042
Caspofungin	0.005	Strain1641	125	Rep1	Plate_21_24hr_I2	0.2305	0.1305	0.746284501061571
Caspofungin	0	Strain1641	250	Rep1	Plate_21_24hr_I3	0.2705	0.1705	0.675513092710545
Caspofungin	0.01	Strain1641	250	Rep1	Plate_21_24hr_I4	0.2546	0.1546	0.703644727530078
Caspofungin	0.05	Strain1641	25	Rep1	Plate_21_24hr_I5	0.3983	0.2983	0.449398443029016
Caspofungin	0.1	Strain1641	50	Rep1	Plate_21_24hr_I6	0.417	0.317	0.416312809624912
Caspofungin	0.25	Strain1641	125	Rep1	Plate_21_24hr_I7	0.2838	0.1838	0.651981599433829
Caspofungin	0.5	Strain1641	250	Rep1	Plate_21_24hr_I8	0.3364	0.2364	0.558917197452229
Caspofungin	1	Strain1641	500	Rep1	Plate_21_24hr_I9	0.3753	0.2753	0.490092002830856
Caspofungin	1.5	Strain1641	25	Rep1	Plate_21_24hr_I10	0.6523	0.5523	0
Caspofungin	3	Strain1641	50	Rep1	Plate_21_24hr_I11	0.5146	0.4146	0.243630573248408
Caspofungin	0	Strain1641	100	Rep1	Plate_21_24hr_I12	0.3668	0.2668	0.505130927105449
Caspofungin	6	Strain1641	100	Rep1	Plate_21_24hr_I13	0.4703	0.3703	0.322009907997169
Caspofungin	7.5	Strain1641	125	Rep1	Plate_21_24hr_I14	0.4575	0.3575	0.344656758669497
